Id,BaseAmount,Description,ExtendedAmount,IsPriceOverridden,IsProductOverridden,LineItemNumber,ManualDiscountAmount,OwnerId,PriceListId,ProductId,Quantity,QuoteId,RequestedDeliveryDate,RequestedShipDate,ShippingCity,ShippingContactName,ShippingCountry,ShippingFax,ShippingFreightTermsCode,ShippingLine1,ShippingLine2,ShippingLine3,ShippingName,ShippingPostalCode,ShippingStateOrProvince,ShippingTelephone,StatusCode,SubLineItemNumber,Tax,TypeCode,UnitPrice,UomCode,VolumeDiscountAmount,WillCall,CreatedByUser,CreatedDateTime,ModifiedByUser,ModifiedDateTime,UnitCost,GroupCode,AllocatedAmount,FreightAmount,PriceModifier,PriceMultiplier,RebateAmount,IsExcludedFromQuoteAmount,PlantCode,ProductGroup1Code,ProductGroup2Code,ProductGroup3Code,ProductGroup4Code,ProductGroup5Code,ShippingAccountId,ListPrice,ApprovalStatusCode,AverageSellPrice,GrossMargin,IsPriceIncomplete,MaterialPriceGroupCode,MaximumSellPrice,MinimumSellPrice,PriceGroupCode,ProductHierarchy1Code,ProductHierarchy2Code,ProductHierarchy3Code,ProductHierarchy4Code,ProductHierarchy5Code,ProductHierarchy6Code,ProductHierarchy7Code,StandardCost,StandardGrossMargin,IsManualDiscountActive,IsPriceExternal,ManualDiscountPercentage,QuantityPerUnit,TaxPercentage,UnitWeight,CustomerBaseAmount,CustomerUnitPrice,DealerProfitAmount,DealerMargin,MfgMargin,MfgPrice
8019E534-0F27-464A-9BC0-1DC3E625113C,22000,Million Series 9038510/01,22000,NULL,NULL,2,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,BB332718-74ED-4EB6-B354-5DB3B4449202,100,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,220,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,01:01.8,131cc3a1-22e7-476d-b02a-5b2456c5e35a,43:53.3,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.22,98.54,NULL,NULL,NULL,NULL,NULL,NULL,22000,220,NULL,0,100,NULL
370D3351-659C-44D2-8916-216B2708294E,40604.7,Qty Break 1 Price,40604.7,NULL,NULL,4,NULL,NULL,NULL,NULL,30,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,1353.49,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,09:56.1,131cc3a1-22e7-476d-b02a-5b2456c5e35a,41:16.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1353.49,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,NULL,NULL,NULL,NULL,NULL,40604.7,1353.49,NULL,0,100,NULL
D5451D65-401F-4C32-B49D-2285A6A7C79D,100,CS Casters in lieu of rubber feet,100,NULL,NULL,2,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,66A84AE6-51AC-4B49-98A4-DD3C6E1412D9,1,4FDA6B25-91B8-4BD6-937C-60B33B0DBE43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,100,1,NULL,NULL,ba87eb05-ccb3-48ba-bc48-4bccd00c0872,05:50.4,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,20,1,NULL,NULL,NULL,NULL,NULL,100,100,NULL,0,100,NULL
079FEC5E-1C92-4C18-9C9A-231FF1214805,13476.1,Sabre-X,13476.1,NULL,NULL,1,NULL,NULL,NULL,4D9F46AC-7A47-4309-85A2-0642EA126C06,1,E0FAE134-ADCA-4C73-A2C7-2D09F75B1674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,13476.1,1,NULL,NULL,d721177e-8e6b-4cf2-9029-8e14cefbc871,45:07.3,d721177e-8e6b-4cf2-9029-8e14cefbc871,45:27.6,966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13476.1,NULL,NULL,92.83,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,13476.1,13476.1,NULL,0,92.83,0
11E63B76-C0E3-42BC-872C-2480085458F9,0,Software Options,0,NULL,NULL,1,NULL,NULL,NULL,NULL,1,0D7B9D05-FECE-4836-BF5F-AC09C8B14139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,29:06.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
1DC7D26D-3233-475B-975F-25022AFB1E3E,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,5A3A540A-1D8F-4F94-8A33-10FF0790F854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,09:20.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
D0207A14-73B2-4FB6-AFE7-25B54182EA48,492,Service Options,492,NULL,NULL,2,NULL,NULL,NULL,NULL,1,B7C14417-3035-4EEC-A896-DFFB08F508D9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,492,NULL,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,06:27.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,492,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,NULL,NULL,NULL,NULL,NULL,492,492,NULL,0,100,NULL
2FE6200C-5A57-404B-A5FD-25C9CB6F2E74,40399.58,Sabre-X,38379.6,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,CD497FC3-A7CE-474E-9E7F-296A7FA4D392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,40399.58,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,06:16.6,95d29adc-309b-450a-a789-8d5b481347ab,08:47.1,1400,NULL,NULL,NULL,-2019.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40399.58,NULL,NULL,96.35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,40399.58,40399.58,NULL,-5.26,96.53,0
E3CF01F0-8625-4039-ADF0-2630A4D43627,320,HCDR-250,278.4,NULL,NULL,1,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,23C53CEA-A97C-454B-AB30-7DE6644C3117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,320,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,23:09.8,072de345-7408-40d1-b8d6-b1e5bcde0fc0,31:26.9,NULL,NULL,NULL,NULL,-41.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,320,320,NULL,-14.94,100,NULL
E1C7FF47-A951-4D2C-B851-26D6BA3140AF,169.29,HCDR-150,169.29,NULL,NULL,5,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,C3A92525-3BFA-4242-8B7D-B840D79A40C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,169.29,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,31:19.7,072de345-7408-40d1-b8d6-b1e5bcde0fc0,31:40.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,169.29,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,169.29,169.29,NULL,0,100,NULL
24623C0C-F4A2-4FAB-9187-271448A1D493,0,HCDR-250,0,NULL,NULL,3,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,6,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,01:25.4,131cc3a1-22e7-476d-b02a-5b2456c5e35a,22:04.0,300,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL
40746D1E-84B8-48DD-8489-272D22263BE6,98688,My Description,110530.56,NULL,NULL,3,NULL,NULL,NULL,FF520B95-588A-4BA0-9627-6392A4362444,1,B7C14417-3035-4EEC-A896-DFFB08F508D9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,98688,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,38:15.1,967b6d71-2f06-4b59-8648-71f93e5d1f03,39:36.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98688,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,110530.56,110530.56,NULL,10.71,100,NULL
ADEEA3CE-1504-4307-89FB-2A281A28FDEE,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,5150AFD4-9684-4E37-9AF3-E087E9AF3265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,32:48.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419459A2-80A2-480B-8671-2BEE05D60958,51163.23,created from website,45023.64,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,68D8ED0B-D7BE-4F7C-86E8-2141EA7B3731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,51163.23,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,45:19.6,072de345-7408-40d1-b8d6-b1e5bcde0fc0,55:54.4,1300,NULL,NULL,NULL,-6139.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51163.23,NULL,NULL,97.11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,51163.23,51163.23,NULL,-13.64,97.46,0
786F5AA5-DB3A-4006-A223-2BF05E584B24,24.49,"Full padding, improved finger flex, durable palm, adjustable closure.",24.49,NULL,NULL,1,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,35FF234F-2041-4C96-A1F5-60BCDB7E85CB,1,DDD2C247-2C23-4162-87A7-DF928E7A7A19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,24.49,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,11:42.8,NULL,NULL,13.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.49,NULL,NULL,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.47,45,1,NULL,NULL,NULL,NULL,NULL,24.49,24.49,NULL,0,45,NULL
4683428E-B640-4B0F-B5ED-2C2A19573079,360,HCD-130,313.2,NULL,NULL,1,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,3B13ABDD-EA58-4507-9109-F56ADD1047A3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,360,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,20:47.3,072de345-7408-40d1-b8d6-b1e5bcde0fc0,22:08.9,NULL,NULL,NULL,NULL,-46.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,360,360,NULL,-14.94,100,NULL
79E5E1BD-DC0E-4BD6-9029-2E0A498ACB16,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,093681E4-B0EB-4518-B3DF-4BD10F373526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,26:00.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5512894F-B7D3-4DA9-84CA-2E75DBA0294F,67570.78,Sabre-X,64192.24,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,1E21511B-50B3-4107-8DDE-E676BA1A543B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,67570.78,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,55:29.6,95d29adc-309b-450a-a789-8d5b481347ab,55:58.3,1400,NULL,NULL,NULL,-3378.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67570.78,NULL,NULL,97.82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,67570.78,67570.78,NULL,-5.26,97.93,0
1FB75EFB-EF6B-4E72-8785-2E90FDE7A2EA,NULL,Sabre-X,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,30FBB0C4-449A-420E-9258-27AACCFA1BA5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,52:39.3,4ccee81e-276e-4259-b52b-6925535dde80,53:52.9,1300,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,60,NULL,NULL,NULL,NULL,NULL,0
2769405B-ACBF-4A2D-AE9B-31A9F85F5DED,5400,HCDR-150,5400,NULL,NULL,1,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,20,4CD37FC7-1F99-4E64-B656-C1D5680D2C4B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,270,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,35:05.8,95d29adc-309b-450a-a789-8d5b481347ab,53:58.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,5400,270,NULL,0,100,NULL
C96F4E0E-3B58-4923-8B21-32259B19C82C,52218.96,Sabre-X,39164.22,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,41BEA93E-BF13-405D-8A96-05DD3EA746B8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,52218.96,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,27:46.8,95d29adc-309b-450a-a789-8d5b481347ab,31:33.2,1400,NULL,NULL,NULL,-2610.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52218.96,NULL,NULL,96.43,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,20,NULL,NULL,60,52218.96,52218.96,NULL,-33.33,97.32,0
9117A7D9-FD7C-40C4-8532-328189FD1BC0,852,HCD-330,741.24,NULL,NULL,2,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,1F8B5F8B-1215-493F-AC37-345E48AC1E4D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,852,1,NULL,NULL,d721177e-8e6b-4cf2-9029-8e14cefbc871,35:21.8,072de345-7408-40d1-b8d6-b1e5bcde0fc0,36:41.9,NULL,NULL,NULL,NULL,-110.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,852,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,852,852,NULL,-14.94,100,NULL
B777A490-27BD-4A00-B507-3635DB7C4508,61144.04,Sabre-X,49608.03,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,A35AB224-7BAE-4149-85A1-D0D40976E856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,61144.04,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,29:33.9,131cc3a1-22e7-476d-b02a-5b2456c5e35a,44:15.0,1400,NULL,NULL,NULL,-3307.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61144.04,1,NULL,97.18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,20,NULL,NULL,60,66144.04,66144.04,5000,-23.25,97.71,0
C8A4BC05-7AEF-4B10-AD7C-368059A013D0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,745564B9-DAAB-4B4B-B8EC-FB4AC4B53DD3,1,F3E4D5E3-410C-484C-82EA-74FF482EA9AB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,cd8c3294-43a8-4519-bc89-b3c861dd27cb,40:13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44607FC1-BA01-4F0B-90A4-388CDC57072C,NULL,Heavy Duty Industrial Dampers,NULL,NULL,NULL,3,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,B7D463BB-BFEE-4C65-8419-D118BF8850BA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,4ccee81e-276e-4259-b52b-6925535dde80,50:22.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4879525D-1E10-4FA5-93E3-39619EAE2910,51269.8,Sabre-X,48706.31,NULL,NULL,3,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,4CD37FC7-1F99-4E64-B656-C1D5680D2C4B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,51269.8,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,31:58.2,95d29adc-309b-450a-a789-8d5b481347ab,32:04.6,825,NULL,NULL,NULL,-2563.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51269.8,NULL,NULL,98.31,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,51269.8,51269.8,NULL,-5.26,98.39,0
15161E8E-162F-45E0-9D47-3B9B3A6DCEC4,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,C22C2A15-ED8B-4874-B22A-B35444B69918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,16:17.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58C6031E-8C33-4890-86EF-3C1D2FA6B42B,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,AFF03074-06F8-4FB0-BE87-5436B2607D98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,02:03.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
075E4541-2204-498C-AB97-3CFD70F6A757,8.99,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,8.99,NULL,NULL,4,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,B66CE57A-0556-495E-9C1E-0CCA465EA5B9,1,0D7B9D05-FECE-4836-BF5F-AC09C8B14139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,8.99,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,29:37.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.99,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.94,45.05,1,NULL,NULL,NULL,NULL,NULL,8.99,8.99,NULL,0,100,NULL
64AA0356-C1ED-4C50-9A0D-3D9833B919BF,6002.36,Rack Server,6002.36,NULL,NULL,1,NULL,NULL,NULL,D38670B1-0980-45D8-B32C-A20DEF429291,1,422EAC83-EB86-41D5-B028-FC17CB601FC2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,6002.36,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,47:37.8,131cc3a1-22e7-476d-b02a-5b2456c5e35a,52:49.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6002.36,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,0,6002.36,6002.36,NULL,0,100,0
